horizon,secid,model,rows,first_date,last_date,cost_bps,min_signal_bps,exposure,entries,strategy_total_return,strategy_annual_return,strategy_volatility,strategy_sharpe,strategy_max_drawdown,strategy_hit_rate,buy_hold_total_return,buy_hold_annual_return,buy_hold_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_hit_rate
5,IMOEX,LastDailyReturn,121,2024-01-03,2026-05-14,0.0,50.0,0.2892561983471074,26,-0.05935661994670216,-0.025165826622251197,0.11234773303883384,-0.16957912598800298,-0.12263938423943033,0.18181818181818182,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastHorizonReturn,121,2024-01-03,2026-05-14,0.0,50.0,0.4628099173553719,33,-0.12044777413026642,-0.05205452576666525,0.15560113612578405,-0.2655522174093199,-0.24638109837817135,0.23140495867768596,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,NaivePrice,121,2024-01-03,2026-05-14,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,PDT_direction_median_return,121,2024-01-03,2026-05-14,0.0,50.0,0.7851239669421488,17,-0.06785997576528158,-0.028846189040431125,0.23542012197974618,-0.007110971638717935,-0.26582869487540794,0.4214876033057851,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,XGBoostRegressor,121,2024-01-03,2026-05-14,0.0,50.0,0.12396694214876033,11,0.2505153501752817,0.0975906231469652,0.11236101234765923,0.882851368083238,-0.06548733652031513,0.06611570247933884,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,RTSI,LSTMRegressor,121,2024-01-03,2026-05-14,0.0,50.0,0.2892561983471074,20,0.5418191715575276,0.19762641801754444,0.1645811322916296,1.1758388629927603,-0.12307138861133082,0.15702479338842976,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastDailyReturn,121,2024-01-03,2026-05-14,0.0,50.0,0.3140495867768595,25,0.2600396575049717,0.10106492656660171,0.11350813040194419,0.9059059915240367,-0.11435561228895019,0.19834710743801653,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastHorizonReturn,121,2024-01-03,2026-05-14,0.0,50.0,0.47107438016528924,29,0.09502191375177338,0.03853405174747149,0.19876404158479513,0.2881115314608416,-0.19336916377577928,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,NaivePrice,121,2024-01-03,2026-05-14,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,PDT_direction_median_return,121,2024-01-03,2026-05-14,0.0,50.0,0.5950413223140496,28,-0.06641177682775112,-0.02821800987727241,0.2316409222198247,-0.008815442436645313,-0.28040064341034443,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,XGBoostRegressor,121,2024-01-03,2026-05-14,0.0,50.0,0.0743801652892562,6,0.4755037029834226,0.17589494450299936,0.12579355928613806,1.3481182607829874,-0.022536441190300183,0.06611570247933884,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
1,IMOEX,LSTMRegressor,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,LastDailyReturn,609,2024-01-03,2026-05-26,0.0,100.0,0.16912972085385877,76,0.2615161854898671,0.10090224153715699,0.0832088941058616,1.1968514494615836,-0.04006261643918785,0.09688013136288999,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,NaivePrice,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,PDT_direction_median_return,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,XGBoostRegressor,609,2024-01-03,2026-05-26,0.0,100.0,0.0016420361247947454,1,0.006051525885658382,0.002499652288901366,0.003889552722966364,0.6437963064592142,0.0,0.0016420361247947454,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,RTSI,LSTMRegressor,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,LastDailyReturn,609,2024-01-03,2026-05-26,0.0,100.0,0.20853858784893267,88,0.6402694608177597,0.22724261451081507,0.12774629540139268,1.6663504317841784,-0.07005206913026141,0.12643678160919541,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,NaivePrice,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,PDT_direction_median_return,609,2024-01-03,2026-05-26,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,XGBoostRegressor,609,2024-01-03,2026-05-26,0.0,100.0,0.0016420361247947454,1,0.004175789250653317,0.001725802591653114,0.0026839433156692813,0.6437963064592139,0.0,0.0016420361247947454,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
5,IMOEX,LSTMRegressor,121,2024-01-03,2026-05-14,0.0,100.0,0.008264462809917356,1,0.04642557531581004,0.01908191848915264,0.029838556898793646,0.6480740698407859,0.0,0.008264462809917356,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastDailyReturn,121,2024-01-03,2026-05-14,0.0,100.0,0.14049586776859505,14,-0.040460245957368746,-0.01705615134935934,0.08632091265925865,-0.15496797601146564,-0.13182756108698146,0.08264462809917356,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastHorizonReturn,121,2024-01-03,2026-05-14,0.0,100.0,0.371900826446281,29,-0.12289138436054692,-0.05315239648342096,0.13734170789958366,-0.32838422840280984,-0.22707397008324803,0.2066115702479339,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,NaivePrice,121,2024-01-03,2026-05-14,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,PDT_direction_median_return,121,2024-01-03,2026-05-14,0.0,100.0,0.7851239669421488,17,-0.06785997576528158,-0.028846189040431125,0.23542012197974618,-0.007110971638717935,-0.26582869487540794,0.4214876033057851,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,XGBoostRegressor,121,2024-01-03,2026-05-14,0.0,100.0,0.04132231404958678,4,-0.050090090680310895,-0.021177189442477373,0.028362163195705278,-0.7401561921416536,-0.050090090680310895,0.008264462809917356,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,RTSI,LSTMRegressor,121,2024-01-03,2026-05-14,0.0,100.0,0.01652892561983471,2,0.10826631465121217,0.0437477994020492,0.04776676382050918,0.9198562103652733,0.0,0.01652892561983471,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastDailyReturn,121,2024-01-03,2026-05-14,0.0,100.0,0.1652892561983471,14,0.21530399294899616,0.08461029088211092,0.09575971387537052,0.8968575357683405,-0.08069091321690103,0.12396694214876033,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastHorizonReturn,121,2024-01-03,2026-05-14,0.0,100.0,0.4049586776859504,29,0.11919100521116355,0.04802108082723522,0.19377047889931867,0.3374318911172357,-0.19570129379643542,0.2231404958677686,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,NaivePrice,121,2024-01-03,2026-05-14,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,PDT_direction_median_return,121,2024-01-03,2026-05-14,0.0,100.0,0.5950413223140496,28,-0.06641177682775112,-0.02821800987727241,0.2316409222198247,-0.008815442436645313,-0.28040064341034443,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,XGBoostRegressor,121,2024-01-03,2026-05-14,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
1,IMOEX,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,0.0,0.5517241379310345,119,0.0867912711921568,0.035039738614732974,0.15171877718320612,0.30209668913152343,-0.23223179378700853,0.29720853858784896,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,0.0,0.5123152709359606,138,0.18012208252167872,0.07093440370866322,0.14711258048730383,0.5386762880235325,-0.20876884964106512,0.28078817733990147,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,NaivePrice,609,2024-01-03,2026-05-26,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,0.0,1.0,1,-0.17292106593546774,-0.07555410048965638,0.21172911958574991,-0.265637530162954,-0.32118084805633174,0.5123152709359606,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,0.0,0.8374384236453202,73,-0.15334642580661118,-0.06656273204353946,0.17935497697076336,-0.29497675274918495,-0.24729430934704255,0.4269293924466338,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,RTSI,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,0.0,0.5090311986863711,52,0.26488285294265146,0.10211702824222502,0.17116179395337464,0.653058231436632,-0.1665452016745388,0.2676518883415435,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,0.0,0.5172413793103449,140,0.40339353679271595,0.15054034028781849,0.1686265782002266,0.9153791291318779,-0.21810033369892579,0.28078817733990147,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,NaivePrice,609,2024-01-03,2026-05-26,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,0.0,0.5566502463054187,118,0.2704482714811507,0.10412103573871101,0.19218713741180246,0.6101938076980475,-0.20620209258288003,0.30870279146141216,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,0.0,0.8866995073891626,59,-0.07629769719054436,-0.03230746636228132,0.2229155447111352,-0.03631130155435841,-0.32127169812824174,0.4548440065681445,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
5,IMOEX,LSTMRegressor,121,2024-01-03,2026-05-14,5.0,0.0,0.8016528925619835,11,-0.019311757096862503,-0.008089691988071523,0.21421930057811342,0.06881804123189823,-0.24646916526343232,0.4380165289256198,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastDailyReturn,121,2024-01-03,2026-05-14,5.0,0.0,0.47107438016528924,27,-0.18208372544259765,-0.08031159541084254,0.13571483816552685,-0.5475963801286676,-0.22365063597411106,0.256198347107438,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastHorizonReturn,121,2024-01-03,2026-05-14,5.0,0.0,0.5206611570247934,33,-0.2363622275727656,-0.1062434956352094,0.1609590680595516,-0.6164444000146472,-0.2764326649953568,0.256198347107438,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,NaivePrice,121,2024-01-03,2026-05-14,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,PDT_direction_median_return,121,2024-01-03,2026-05-14,5.0,0.0,0.7851239669421488,17,-0.08315107025640489,-0.03551398274181661,0.23546919110163556,-0.03629686348062301,-0.26809118369305407,0.4132231404958678,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,XGBoostRegressor,121,2024-01-03,2026-05-14,5.0,0.0,0.8512396694214877,12,-0.3271360971038715,-0.1521349878219248,0.21730239174329247,-0.6499150091846138,-0.44257616742308614,0.4049586776859504,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,RTSI,LSTMRegressor,121,2024-01-03,2026-05-14,5.0,0.0,0.8429752066115702,12,0.07557259854268694,0.030810568492765533,0.26028563143664646,0.24616170982359611,-0.3961797192924166,0.4462809917355372,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastDailyReturn,121,2024-01-03,2026-05-14,5.0,0.0,0.47107438016528924,28,0.06104568253738685,0.024988492817052954,0.15105653405918762,0.23949191942451437,-0.2606658376502088,0.256198347107438,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastHorizonReturn,121,2024-01-03,2026-05-14,5.0,0.0,0.512396694214876,29,0.030011452256490045,0.012392890632286768,0.20188846484116404,0.1604508912055813,-0.22616774019375674,0.2809917355371901,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,NaivePrice,121,2024-01-03,2026-05-14,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,PDT_direction_median_return,121,2024-01-03,2026-05-14,5.0,0.0,0.5950413223140496,28,-0.09175143014098086,-0.03929277230230266,0.23160288539211585,-0.05827458776040451,-0.2872706697851718,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,XGBoostRegressor,121,2024-01-03,2026-05-14,5.0,0.0,0.9504132231404959,6,-0.13723029466309866,-0.059630864870726885,0.281079352218521,-0.08000652320799836,-0.3961797192924168,0.47107438016528924,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
1,IMOEX,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,10.0,0.2512315270935961,93,0.42084881883569203,0.15644040410927018,0.10994947444766619,1.3760468373357342,-0.1099954114877929,0.1477832512315271,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,10.0,0.4729064039408867,141,0.053659804173108894,0.021864411349301616,0.14239275040613836,0.2223217982174604,-0.17949817977405447,0.2545155993431856,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,NaivePrice,609,2024-01-03,2026-05-26,5.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,10.0,1.0,1,-0.17292106593546774,-0.07555410048965638,0.21172911958574991,-0.265637530162954,-0.32118084805633174,0.5123152709359606,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,10.0,0.026272577996715927,15,0.11703780113887041,0.04686372952122797,0.053658406390005464,0.8799515992294498,-0.02808483413067564,0.014778325123152709,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,RTSI,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,10.0,0.34811165845648606,55,0.09497301980189721,0.03825698779837494,0.1449414359821772,0.33072028099849177,-0.1692312920017548,0.17898193760262726,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,10.0,0.47783251231527096,145,0.38681779255835624,0.14489761405989565,0.16249399574786877,0.9133975550007356,-0.17576877099294586,0.25779967159277506,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,NaivePrice,609,2024-01-03,2026-05-26,5.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,10.0,0.5566502463054187,118,0.2704482714811507,0.10412103573871101,0.19218713741180246,0.6101938076980475,-0.20620209258288003,0.30870279146141216,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,10.0,0.04926108374384237,21,0.043842228189514554,0.01791374190383399,0.0698527017944094,0.2889840732564621,-0.0999997256324302,0.027914614121510674,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
5,IMOEX,LSTMRegressor,121,2024-01-03,2026-05-14,5.0,10.0,0.743801652892562,13,0.054693175369846525,0.022427929446605654,0.19836141903012516,0.21037561172853225,-0.24646916526343232,0.4132231404958678,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastDailyReturn,121,2024-01-03,2026-05-14,5.0,10.0,0.4380165289256198,28,-0.1778552017917886,-0.0783341155802122,0.1343023729000414,-0.5388069009445513,-0.2137090725961004,0.2396694214876033,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastHorizonReturn,121,2024-01-03,2026-05-14,5.0,10.0,0.49586776859504134,34,-0.2132313422401163,-0.09506521194417239,0.15922815415602334,-0.5470021084128455,-0.276432664995356,0.2396694214876033,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,NaivePrice,121,2024-01-03,2026-05-14,5.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,PDT_direction_median_return,121,2024-01-03,2026-05-14,5.0,10.0,0.7851239669421488,17,-0.08315107025640489,-0.03551398274181661,0.23546919110163556,-0.03629686348062301,-0.26809118369305407,0.4132231404958678,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,XGBoostRegressor,121,2024-01-03,2026-05-14,5.0,10.0,0.7851239669421488,16,-0.3212994592592323,-0.14907927883641148,0.21455618419035383,-0.6442938229423091,-0.41848995437636194,0.371900826446281,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,RTSI,LSTMRegressor,121,2024-01-03,2026-05-14,5.0,10.0,0.7933884297520661,17,0.32744620201677455,0.12522690879719223,0.25203883839834434,0.5940453223013329,-0.3687728985431743,0.4462809917355372,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastDailyReturn,121,2024-01-03,2026-05-14,5.0,10.0,0.4380165289256198,29,0.18269744573047908,0.07239304037919858,0.14026818290795767,0.5688221586683416,-0.20205633868770723,0.24793388429752067,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,LastHorizonReturn,121,2024-01-03,2026-05-14,5.0,10.0,0.512396694214876,29,0.030011452256490045,0.012392890632286768,0.20188846484116404,0.1604508912055813,-0.22616774019375674,0.2809917355371901,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,NaivePrice,121,2024-01-03,2026-05-14,5.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,PDT_direction_median_return,121,2024-01-03,2026-05-14,5.0,10.0,0.5950413223140496,28,-0.09175143014098086,-0.03929277230230266,0.23160288539211585,-0.05827458776040451,-0.2872706697851718,0.2644628099173554,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
5,RTSI,XGBoostRegressor,121,2024-01-03,2026-05-14,5.0,10.0,0.8016528925619835,15,-0.1573380092915282,-0.06882245913382234,0.23625187020045926,-0.1843436533090836,-0.34302502513817323,0.4049586776859504,0.10482322902883401,0.04239591823905209,0.2938878483363203,0.28618967097429737,-0.3961797192924168,0.512396694214876
1,IMOEX,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,25.0,0.060755336617405585,35,0.16671335890815042,0.06588245111894997,0.0582059144138073,1.1250498079568994,-0.03793027638442248,0.03940886699507389,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,25.0,0.3973727422003284,145,-0.06428358592839356,-0.027119074186566894,0.1388564489594129,-0.1293377721785548,-0.22495824801571707,0.19704433497536947,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,NaivePrice,609,2024-01-03,2026-05-26,5.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,25.0,1.0,1,-0.17292106593546774,-0.07555410048965638,0.21172911958574991,-0.265637530162954,-0.32118084805633174,0.5123152709359606,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,IMOEX,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,25.0,0.014778325123152709,9,0.0868270907097235,0.035053854550306296,0.04361981085195596,0.8112571110442626,-0.020359456408614585,0.009852216748768473,-0.17250809045979199,-0.07536312461681516,0.21173091607109928,-0.2646581088790746,-0.3211808480563315,0.5123152709359606
1,RTSI,LSTMRegressor,609,2024-01-03,2026-05-26,5.0,25.0,0.06403940886699508,22,0.25254975010743186,0.09765760372215859,0.06907198887598524,1.383309621932012,-0.030879378600693785,0.041050903119868636,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,LastDailyReturn,609,2024-01-03,2026-05-26,5.0,25.0,0.41707717569786534,135,0.48400397536958706,0.17743962512981937,0.15739057218172686,1.1160133891362984,-0.1412765851636114,0.23645320197044334,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,NaivePrice,609,2024-01-03,2026-05-26,5.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,PDT_direction_median_return,609,2024-01-03,2026-05-26,5.0,25.0,0.5566502463054187,118,0.2704482714811507,0.10412103573871101,0.19218713741180246,0.6101938076980475,-0.20620209258288003,0.30870279146141216,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
1,RTSI,XGBoostRegressor,609,2024-01-03,2026-05-26,5.0,25.0,0.0049261083743842365,3,-0.012887329451442886,-0.005352969732238311,0.03297660534043816,-0.14603923299688945,-0.04335082086033326,0.003284072249589491,0.07243230147046464,0.029358960876686435,0.2539567896699732,0.23991680088175577,-0.40028220848770735,0.5188834154351396
5,IMOEX,LSTMRegressor,121,2024-01-03,2026-05-14,5.0,25.0,0.6033057851239669,18,0.00651671921613306,0.0027092592210338218,0.1795088270697317,0.10412504848318478,-0.16632375718706305,0.3305785123966942,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
5,IMOEX,LastDailyReturn,121,2024-01-03,2026-05-14,5.0,25.0,0.35537190082644626,27,-0.037302972970754356,-0.015710270330006826,0.12025556498044439,-0.07062585394526345,-0.14681772829647877,0.2231404958677686,-0.14885168182529362,-0.06492776862985916,0.24221124849662165,-0.15639023378622263,-0.3151160512607739,0.5206611570247934
