horizon,secid,param_id,fold_id,train_rows,validation_rows,validation_first_date,validation_last_date,max_depth,min_samples_leaf,max_thresholds,normalize_etc,accuracy,balanced_accuracy,precision_up,recall_up,f1_up,true_positive_share,predicted_positive_share,tp,tn,fp,fn
1,RTSI,16,0,999.0,251.0,2019-03-04,2020-03-02,3,10,8,False,0.5099601593625498,0.4954774518671663,0.5620915032679739,0.6056338028169014,0.5830508474576273,0.5657370517928287,0.6095617529880478,86.0,42.0,67.0,56.0
1,RTSI,16,1,1503.0,251.0,2021-03-05,2022-03-24,3,10,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,16,2,2007.0,194.0,2023-03-28,2023-12-27,3,10,8,False,0.5257731958762887,0.5073082257548277,0.535483870967742,0.8058252427184466,0.6434108527131783,0.5309278350515464,0.7989690721649485,83.0,19.0,72.0,20.0
1,RTSI,16,mean,,,,,3,10,8,False,0.5311674265138757,0.5007014044825131,,,,,,,,,
1,RTSI,17,0,999.0,251.0,2019-03-04,2020-03-02,3,10,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,17,1,1503.0,251.0,2021-03-05,2022-03-24,3,10,16,False,0.5418326693227091,0.5058411214953271,0.5775401069518716,0.75,0.6525679758308156,0.5737051792828686,0.7450199203187251,108.0,28.0,79.0,36.0
1,RTSI,17,2,2007.0,194.0,2023-03-28,2023-12-27,3,10,16,False,0.5154639175257731,0.4854368932038835,0.5235602094240838,0.970873786407767,0.6802721088435375,0.5309278350515464,0.9845360824742269,100.0,0.0,91.0,3.0
1,RTSI,17,mean,,,,,3,10,16,False,0.539683191632097,0.5119094006873063,,,,,,,,,
1,RTSI,18,0,999.0,251.0,2019-03-04,2020-03-02,3,20,8,False,0.5099601593625498,0.4954774518671663,0.5620915032679739,0.6056338028169014,0.5830508474576273,0.5657370517928287,0.6095617529880478,86.0,42.0,67.0,56.0
1,RTSI,18,1,1503.0,251.0,2021-03-05,2022-03-24,3,20,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,18,2,2007.0,194.0,2023-03-28,2023-12-27,3,20,8,False,0.5257731958762887,0.5073082257548277,0.535483870967742,0.8058252427184466,0.6434108527131783,0.5309278350515464,0.7989690721649485,83.0,19.0,72.0,20.0
1,RTSI,18,mean,,,,,3,20,8,False,0.5311674265138757,0.5007014044825131,,,,,,,,,
1,RTSI,19,0,999.0,251.0,2019-03-04,2020-03-02,3,20,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,19,1,1503.0,251.0,2021-03-05,2022-03-24,3,20,16,False,0.5418326693227091,0.5058411214953271,0.5775401069518716,0.75,0.6525679758308156,0.5737051792828686,0.7450199203187251,108.0,28.0,79.0,36.0
1,RTSI,19,2,2007.0,194.0,2023-03-28,2023-12-27,3,20,16,False,0.5154639175257731,0.4854368932038835,0.5235602094240838,0.970873786407767,0.6802721088435375,0.5309278350515464,0.9845360824742269,100.0,0.0,91.0,3.0
1,RTSI,19,mean,,,,,3,20,16,False,0.539683191632097,0.5119094006873063,,,,,,,,,
1,RTSI,20,0,999.0,251.0,2019-03-04,2020-03-02,3,50,8,False,0.5099601593625498,0.4954774518671663,0.5620915032679739,0.6056338028169014,0.5830508474576273,0.5657370517928287,0.6095617529880478,86.0,42.0,67.0,56.0
1,RTSI,20,1,1503.0,251.0,2021-03-05,2022-03-24,3,50,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,20,2,2007.0,194.0,2023-03-28,2023-12-27,3,50,8,False,0.5257731958762887,0.5073082257548277,0.535483870967742,0.8058252427184466,0.6434108527131783,0.5309278350515464,0.7989690721649485,83.0,19.0,72.0,20.0
1,RTSI,20,mean,,,,,3,50,8,False,0.5311674265138757,0.5007014044825131,,,,,,,,,
1,RTSI,21,0,999.0,251.0,2019-03-04,2020-03-02,3,50,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,21,1,1503.0,251.0,2021-03-05,2022-03-24,3,50,16,False,0.5418326693227091,0.5058411214953271,0.5775401069518716,0.75,0.6525679758308156,0.5737051792828686,0.7450199203187251,108.0,28.0,79.0,36.0
1,RTSI,21,2,2007.0,194.0,2023-03-28,2023-12-27,3,50,16,False,0.5154639175257731,0.4854368932038835,0.5235602094240838,0.970873786407767,0.6802721088435375,0.5309278350515464,0.9845360824742269,100.0,0.0,91.0,3.0
1,RTSI,21,mean,,,,,3,50,16,False,0.539683191632097,0.5119094006873063,,,,,,,,,
1,RTSI,22,0,999.0,251.0,2019-03-04,2020-03-02,3,100,8,False,0.49800796812749004,0.4891781883964337,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5657370517928287,0.5657370517928287,79.0,46.0,63.0,63.0
1,RTSI,22,1,1503.0,251.0,2021-03-05,2022-03-24,3,100,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,22,2,2007.0,194.0,2023-03-28,2023-12-27,3,100,8,False,0.5257731958762887,0.5073082257548277,0.535483870967742,0.8058252427184466,0.6434108527131783,0.5309278350515464,0.7989690721649485,83.0,19.0,72.0,20.0
1,RTSI,22,mean,,,,,3,100,8,False,0.5271833627688558,0.4986016499922689,,,,,,,,,
1,RTSI,23,0,999.0,251.0,2019-03-04,2020-03-02,3,100,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,23,1,1503.0,251.0,2021-03-05,2022-03-24,3,100,16,False,0.5418326693227091,0.5058411214953271,0.5775401069518716,0.75,0.6525679758308156,0.5737051792828686,0.7450199203187251,108.0,28.0,79.0,36.0
1,RTSI,23,2,2007.0,194.0,2023-03-28,2023-12-27,3,100,16,False,0.5154639175257731,0.4854368932038835,0.5235602094240838,0.970873786407767,0.6802721088435375,0.5309278350515464,0.9845360824742269,100.0,0.0,91.0,3.0
1,RTSI,23,mean,,,,,3,100,16,False,0.539683191632097,0.5119094006873063,,,,,,,,,
1,RTSI,24,0,999.0,251.0,2019-03-04,2020-03-02,4,10,8,False,0.4940239043824701,0.45580824395916786,0.5380710659898477,0.7464788732394366,0.6253687315634218,0.5657370517928287,0.7848605577689243,106.0,18.0,91.0,36.0
1,RTSI,24,1,1503.0,251.0,2021-03-05,2022-03-24,4,10,8,False,0.5418326693227091,0.5118444963655244,0.5819209039548022,0.7152777777777778,0.6417445482866043,0.5737051792828686,0.7051792828685259,103.0,33.0,74.0,41.0
1,RTSI,24,2,2007.0,194.0,2023-03-28,2023-12-27,4,10,8,False,0.5463917525773195,0.5241651552331165,0.5449101796407185,0.883495145631068,0.674074074074074,0.5309278350515464,0.8608247422680413,91.0,15.0,76.0,12.0
1,RTSI,24,mean,,,,,4,10,8,False,0.5274161087608329,0.4972726318526029,,,,,,,,,
1,RTSI,25,0,999.0,251.0,2019-03-04,2020-03-02,4,10,16,False,0.44621513944223107,0.4444695697118491,0.5118110236220472,0.45774647887323944,0.483271375464684,0.5657370517928287,0.5059760956175299,65.0,47.0,62.0,77.0
1,RTSI,25,1,1503.0,251.0,2021-03-05,2022-03-24,4,10,16,False,0.5537848605577689,0.5066523883696781,0.5776699029126213,0.8263888888888888,0.6799999999999999,0.5737051792828686,0.8207171314741036,119.0,20.0,87.0,25.0
1,RTSI,25,2,2007.0,194.0,2023-03-28,2023-12-27,4,10,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,25,mean,,,,,4,10,16,False,0.4948453608247423,0.47170475881425916,,,,,,,,,
1,RTSI,26,0,999.0,251.0,2019-03-04,2020-03-02,4,20,8,False,0.4940239043824701,0.45580824395916786,0.5380710659898477,0.7464788732394366,0.6253687315634218,0.5657370517928287,0.7848605577689243,106.0,18.0,91.0,36.0
1,RTSI,26,1,1503.0,251.0,2021-03-05,2022-03-24,4,20,8,False,0.5418326693227091,0.5118444963655244,0.5819209039548022,0.7152777777777778,0.6417445482866043,0.5737051792828686,0.7051792828685259,103.0,33.0,74.0,41.0
1,RTSI,26,2,2007.0,194.0,2023-03-28,2023-12-27,4,20,8,False,0.5463917525773195,0.5241651552331165,0.5449101796407185,0.883495145631068,0.674074074074074,0.5309278350515464,0.8608247422680413,91.0,15.0,76.0,12.0
1,RTSI,26,mean,,,,,4,20,8,False,0.5274161087608329,0.4972726318526029,,,,,,,,,
1,RTSI,27,0,999.0,251.0,2019-03-04,2020-03-02,4,20,16,False,0.44621513944223107,0.4444695697118491,0.5118110236220472,0.45774647887323944,0.483271375464684,0.5657370517928287,0.5059760956175299,65.0,47.0,62.0,77.0
1,RTSI,27,1,1503.0,251.0,2021-03-05,2022-03-24,4,20,16,False,0.5537848605577689,0.5066523883696781,0.5776699029126213,0.8263888888888888,0.6799999999999999,0.5737051792828686,0.8207171314741036,119.0,20.0,87.0,25.0
1,RTSI,27,2,2007.0,194.0,2023-03-28,2023-12-27,4,20,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,27,mean,,,,,4,20,16,False,0.4948453608247423,0.47170475881425916,,,,,,,,,
1,RTSI,28,0,999.0,251.0,2019-03-04,2020-03-02,4,50,8,False,0.5258964143426295,0.5031657836929836,0.5680473372781065,0.676056338028169,0.617363344051447,0.5657370517928287,0.6733067729083665,96.0,36.0,73.0,46.0
1,RTSI,28,1,1503.0,251.0,2021-03-05,2022-03-24,4,50,8,False,0.5418326693227091,0.5118444963655244,0.5819209039548022,0.7152777777777778,0.6417445482866043,0.5737051792828686,0.7051792828685259,103.0,33.0,74.0,41.0
1,RTSI,28,2,2007.0,194.0,2023-03-28,2023-12-27,4,50,8,False,0.5463917525773195,0.5241651552331165,0.5449101796407185,0.883495145631068,0.674074074074074,0.5309278350515464,0.8608247422680413,91.0,15.0,76.0,12.0
1,RTSI,28,mean,,,,,4,50,8,False,0.5380402787475527,0.5130584784305415,,,,,,,,,
1,RTSI,29,0,999.0,251.0,2019-03-04,2020-03-02,4,50,16,False,0.47808764940239046,0.48969505104018607,0.5533980582524272,0.4014084507042254,0.4653061224489796,0.5657370517928287,0.4103585657370518,57.0,63.0,46.0,85.0
1,RTSI,29,1,1503.0,251.0,2021-03-05,2022-03-24,4,50,16,False,0.5537848605577689,0.5066523883696781,0.5776699029126213,0.8263888888888888,0.6799999999999999,0.5737051792828686,0.8207171314741036,119.0,20.0,87.0,25.0
1,RTSI,29,2,2007.0,194.0,2023-03-28,2023-12-27,4,50,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,29,mean,,,,,4,50,16,False,0.5054695308114621,0.4867799192570382,,,,,,,,,
1,RTSI,30,0,999.0,251.0,2019-03-04,2020-03-02,4,100,8,False,0.49800796812749004,0.4891781883964337,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5657370517928287,0.5657370517928287,79.0,46.0,63.0,63.0
1,RTSI,30,1,1503.0,251.0,2021-03-05,2022-03-24,4,100,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,30,2,2007.0,194.0,2023-03-28,2023-12-27,4,100,8,False,0.5412371134020618,0.5193107863010775,0.5421686746987951,0.8737864077669902,0.6691449814126393,0.5309278350515464,0.8556701030927835,90.0,15.0,76.0,13.0
1,RTSI,30,mean,,,,,4,100,8,False,0.5323380019441135,0.5026025035076854,,,,,,,,,
1,RTSI,31,0,999.0,251.0,2019-03-04,2020-03-02,4,100,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,31,1,1503.0,251.0,2021-03-05,2022-03-24,4,100,16,False,0.5537848605577689,0.5078530633437175,0.5784313725490197,0.8194444444444444,0.67816091954023,0.5737051792828686,0.8127490039840638,118.0,21.0,86.0,26.0
1,RTSI,31,2,2007.0,194.0,2023-03-28,2023-12-27,4,100,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,31,mean,,,,,4,100,16,False,0.5333579770266015,0.505431856355892,,,,,,,,,
1,RTSI,32,0,999.0,251.0,2019-03-04,2020-03-02,5,10,8,False,0.5258964143426295,0.5063638713012018,0.5705521472392638,0.6549295774647887,0.6098360655737706,0.5657370517928287,0.649402390438247,93.0,39.0,70.0,49.0
1,RTSI,32,1,1503.0,251.0,2021-03-05,2022-03-24,5,10,8,False,0.5219123505976095,0.49448338525441327,0.5697674418604651,0.6805555555555556,0.6202531645569621,0.5737051792828686,0.6852589641434262,98.0,33.0,74.0,46.0
1,RTSI,32,2,2007.0,194.0,2023-03-28,2023-12-27,5,10,8,False,0.5360824742268041,0.5189373733063053,0.543046357615894,0.7961165048543689,0.6456692913385828,0.5309278350515464,0.7783505154639175,82.0,22.0,69.0,21.0
1,RTSI,32,mean,,,,,5,10,8,False,0.5279637463890143,0.5065948766206402,,,,,,,,,
1,RTSI,33,0,999.0,251.0,2019-03-04,2020-03-02,5,10,16,False,0.4900398406374502,0.49386225610544,0.559322033898305,0.4647887323943662,0.5076923076923078,0.5657370517928287,0.4701195219123506,66.0,57.0,52.0,76.0
1,RTSI,33,1,1503.0,251.0,2021-03-05,2022-03-24,5,10,16,False,0.5418326693227091,0.5154465212876428,0.5847953216374269,0.6944444444444444,0.6349206349206349,0.5737051792828686,0.6812749003984063,100.0,36.0,71.0,44.0
1,RTSI,33,2,2007.0,194.0,2023-03-28,2023-12-27,5,10,16,False,0.5257731958762887,0.512429318254561,0.539568345323741,0.7281553398058253,0.6198347107438017,0.5309278350515464,0.7164948453608248,75.0,27.0,64.0,28.0
1,RTSI,33,mean,,,,,5,10,16,False,0.519215235278816,0.5072460318825479,,,,,,,,,
1,RTSI,34,0,999.0,251.0,2019-03-04,2020-03-02,5,20,8,False,0.5179282868525896,0.5089158806047294,0.5734265734265734,0.5774647887323944,0.5754385964912281,0.5657370517928287,0.5697211155378487,82.0,48.0,61.0,60.0
1,RTSI,34,1,1503.0,251.0,2021-03-05,2022-03-24,5,20,8,False,0.5338645418326693,0.5049000519210799,0.5771428571428572,0.7013888888888888,0.6332288401253918,0.5737051792828686,0.6972111553784861,101.0,33.0,74.0,43.0
1,RTSI,34,2,2007.0,194.0,2023-03-28,2023-12-27,5,20,8,False,0.5360824742268041,0.5189373733063053,0.543046357615894,0.7961165048543689,0.6456692913385828,0.5309278350515464,0.7783505154639175,82.0,22.0,69.0,21.0
1,RTSI,34,mean,,,,,5,20,8,False,0.5292917676373543,0.5109177686107048,,,,,,,,,
1,RTSI,35,0,999.0,251.0,2019-03-04,2020-03-02,5,20,16,False,0.4860557768924303,0.482878924925701,0.549618320610687,0.5070422535211268,0.5274725274725275,0.5657370517928287,0.5219123505976095,72.0,50.0,59.0,70.0
1,RTSI,35,1,1503.0,251.0,2021-03-05,2022-03-24,5,20,16,False,0.5418326693227091,0.5154465212876428,0.5847953216374269,0.6944444444444444,0.6349206349206349,0.5737051792828686,0.6812749003984063,100.0,36.0,71.0,44.0
1,RTSI,35,2,2007.0,194.0,2023-03-28,2023-12-27,5,20,16,False,0.5257731958762887,0.512429318254561,0.539568345323741,0.7281553398058253,0.6198347107438017,0.5309278350515464,0.7164948453608248,75.0,27.0,64.0,28.0
1,RTSI,35,mean,,,,,5,20,16,False,0.517887214030476,0.5035849214893016,,,,,,,,,
1,RTSI,36,0,999.0,251.0,2019-03-04,2020-03-02,5,50,8,False,0.5258964143426295,0.5031657836929836,0.5680473372781065,0.676056338028169,0.617363344051447,0.5657370517928287,0.6733067729083665,96.0,36.0,73.0,46.0
1,RTSI,36,1,1503.0,251.0,2021-03-05,2022-03-24,5,50,8,False,0.545816733067729,0.518918743509865,0.5872093023255814,0.7013888888888888,0.6392405063291139,0.5737051792828686,0.6852589641434262,101.0,36.0,71.0,43.0
1,RTSI,36,2,2007.0,194.0,2023-03-28,2023-12-27,5,50,8,False,0.5463917525773195,0.5260855649205164,0.546583850931677,0.8543689320388349,0.6666666666666666,0.5309278350515464,0.8298969072164949,88.0,18.0,73.0,15.0
1,RTSI,36,mean,,,,,5,50,8,False,0.5393682999958926,0.5160566973744549,,,,,,,,,
1,RTSI,37,0,999.0,251.0,2019-03-04,2020-03-02,5,50,16,False,0.47808764940239046,0.48969505104018607,0.5533980582524272,0.4014084507042254,0.4653061224489796,0.5657370517928287,0.4103585657370518,57.0,63.0,46.0,85.0
1,RTSI,37,1,1503.0,251.0,2021-03-05,2022-03-24,5,50,16,False,0.545816733067729,0.5009086188992731,0.5742574257425742,0.8055555555555556,0.6705202312138728,0.5737051792828686,0.8047808764940239,116.0,21.0,86.0,28.0
1,RTSI,37,2,2007.0,194.0,2023-03-28,2023-12-27,5,50,16,False,0.5257731958762887,0.512429318254561,0.539568345323741,0.7281553398058253,0.6198347107438017,0.5309278350515464,0.7164948453608248,75.0,27.0,64.0,28.0
1,RTSI,37,mean,,,,,5,50,16,False,0.516559192782136,0.5010109960646734,,,,,,,,,
1,RTSI,38,0,999.0,251.0,2019-03-04,2020-03-02,5,100,8,False,0.49800796812749004,0.4891781883964337,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5657370517928287,0.5657370517928287,79.0,46.0,63.0,63.0
1,RTSI,38,1,1503.0,251.0,2021-03-05,2022-03-24,5,100,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,38,2,2007.0,194.0,2023-03-28,2023-12-27,5,100,8,False,0.5412371134020618,0.5193107863010775,0.5421686746987951,0.8737864077669902,0.6691449814126393,0.5309278350515464,0.8556701030927835,90.0,15.0,76.0,13.0
1,RTSI,38,mean,,,,,5,100,8,False,0.5323380019441135,0.5026025035076854,,,,,,,,,
1,RTSI,39,0,999.0,251.0,2019-03-04,2020-03-02,5,100,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,39,1,1503.0,251.0,2021-03-05,2022-03-24,5,100,16,False,0.5537848605577689,0.5078530633437175,0.5784313725490197,0.8194444444444444,0.67816091954023,0.5737051792828686,0.8127490039840638,118.0,21.0,86.0,26.0
1,RTSI,39,2,2007.0,194.0,2023-03-28,2023-12-27,5,100,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,39,mean,,,,,5,100,16,False,0.5333579770266015,0.505431856355892,,,,,,,,,
1,RTSI,40,0,999.0,251.0,2019-03-04,2020-03-02,6,10,8,False,0.545816733067729,0.536761855536891,0.5972222222222222,0.6056338028169014,0.6013986013986014,0.5657370517928287,0.5737051792828686,86.0,51.0,58.0,56.0
1,RTSI,40,1,1503.0,251.0,2021-03-05,2022-03-24,6,10,8,False,0.5378486055776892,0.5335864485981308,0.6044776119402985,0.5625,0.5827338129496402,0.5737051792828686,0.5338645418326693,81.0,54.0,53.0,63.0
1,RTSI,40,2,2007.0,194.0,2023-03-28,2023-12-27,6,10,8,False,0.5257731958762887,0.5156300010668943,0.5426356589147286,0.6796116504854369,0.603448275862069,0.5309278350515464,0.6649484536082474,70.0,32.0,59.0,33.0
1,RTSI,40,mean,,,,,6,10,8,False,0.5364795115072356,0.5286594350673054,,,,,,,,,
1,RTSI,41,0,999.0,251.0,2019-03-04,2020-03-02,6,10,16,False,0.47808764940239046,0.477968729810053,0.544,0.4788732394366197,0.5093632958801497,0.5657370517928287,0.49800796812749004,68.0,52.0,57.0,74.0
1,RTSI,41,1,1503.0,251.0,2021-03-05,2022-03-24,6,10,16,False,0.5378486055776892,0.5179776739356179,0.5875,0.6527777777777778,0.6184210526315789,0.5737051792828686,0.6374501992031872,94.0,41.0,66.0,50.0
1,RTSI,41,2,2007.0,194.0,2023-03-28,2023-12-27,6,10,16,False,0.5309278350515464,0.5243251893737331,0.5508474576271186,0.6310679611650486,0.5882352941176471,0.5309278350515464,0.6082474226804123,65.0,38.0,53.0,38.0
1,RTSI,41,mean,,,,,6,10,16,False,0.5156213633438753,0.506757197706468,,,,,,,,,
1,RTSI,42,0,999.0,251.0,2019-03-04,2020-03-02,6,20,8,False,0.5179282868525896,0.5142460266184262,0.5789473684210527,0.5422535211267606,0.56,0.5657370517928287,0.5298804780876494,77.0,53.0,56.0,65.0
1,RTSI,42,1,1503.0,251.0,2021-03-05,2022-03-24,6,20,8,False,0.5776892430278885,0.5635059709241952,0.625,0.6597222222222222,0.6418918918918919,0.5737051792828686,0.6055776892430279,95.0,50.0,57.0,49.0
1,RTSI,42,2,2007.0,194.0,2023-03-28,2023-12-27,6,20,8,False,0.5154639175257731,0.5046409900778833,0.5343511450381679,0.6796116504854369,0.5982905982905984,0.5309278350515464,0.6752577319587629,70.0,30.0,61.0,33.0
1,RTSI,42,mean,,,,,6,20,8,False,0.537027149135417,0.527464329206835,,,,,,,,,
1,RTSI,43,0,999.0,251.0,2019-03-04,2020-03-02,6,20,16,False,0.4940239043824701,0.49418529525778526,0.56,0.49295774647887325,0.5243445692883896,0.5657370517928287,0.49800796812749004,70.0,54.0,55.0,72.0
1,RTSI,43,1,1503.0,251.0,2021-03-05,2022-03-24,6,20,16,False,0.5617529880478087,0.5520184319833853,0.6180555555555556,0.6180555555555556,0.6180555555555556,0.5737051792828686,0.5737051792828686,89.0,52.0,55.0,55.0
1,RTSI,43,2,2007.0,194.0,2023-03-28,2023-12-27,6,20,16,False,0.5412371134020618,0.5340339272378107,0.5583333333333333,0.6504854368932039,0.6008968609865472,0.5309278350515464,0.6185567010309279,67.0,38.0,53.0,36.0
1,RTSI,43,mean,,,,,6,20,16,False,0.5323380019441135,0.5267458848263271,,,,,,,,,
1,RTSI,44,0,999.0,251.0,2019-03-04,2020-03-02,6,50,8,False,0.5258964143426295,0.5031657836929836,0.5680473372781065,0.676056338028169,0.617363344051447,0.5657370517928287,0.6733067729083665,96.0,36.0,73.0,46.0
1,RTSI,44,1,1503.0,251.0,2021-03-05,2022-03-24,6,50,8,False,0.545816733067729,0.518918743509865,0.5872093023255814,0.7013888888888888,0.6392405063291139,0.5737051792828686,0.6852589641434262,101.0,36.0,71.0,43.0
1,RTSI,44,2,2007.0,194.0,2023-03-28,2023-12-27,6,50,8,False,0.5463917525773195,0.5241651552331165,0.5449101796407185,0.883495145631068,0.674074074074074,0.5309278350515464,0.8608247422680413,91.0,15.0,76.0,12.0
1,RTSI,44,mean,,,,,6,50,8,False,0.5393682999958926,0.5154165608119884,,,,,,,,,
1,RTSI,45,0,999.0,251.0,2019-03-04,2020-03-02,6,50,16,False,0.47808764940239046,0.48969505104018607,0.5533980582524272,0.4014084507042254,0.4653061224489796,0.5657370517928287,0.4103585657370518,57.0,63.0,46.0,85.0
1,RTSI,45,1,1503.0,251.0,2021-03-05,2022-03-24,6,50,16,False,0.545816733067729,0.5009086188992731,0.5742574257425742,0.8055555555555556,0.6705202312138728,0.5737051792828686,0.8047808764940239,116.0,21.0,86.0,28.0
1,RTSI,45,2,2007.0,194.0,2023-03-28,2023-12-27,6,50,16,False,0.5257731958762887,0.512429318254561,0.539568345323741,0.7281553398058253,0.6198347107438017,0.5309278350515464,0.7164948453608248,75.0,27.0,64.0,28.0
1,RTSI,45,mean,,,,,6,50,16,False,0.516559192782136,0.5010109960646734,,,,,,,,,
1,RTSI,46,0,999.0,251.0,2019-03-04,2020-03-02,6,100,8,False,0.49800796812749004,0.4891781883964337,0.5563380281690141,0.5563380281690141,0.5563380281690141,0.5657370517928287,0.5657370517928287,79.0,46.0,63.0,63.0
1,RTSI,46,1,1503.0,251.0,2021-03-05,2022-03-24,6,100,8,False,0.5577689243027888,0.4993185358255452,0.5733333333333334,0.8958333333333334,0.6991869918699187,0.5737051792828686,0.896414342629482,129.0,11.0,96.0,15.0
1,RTSI,46,2,2007.0,194.0,2023-03-28,2023-12-27,6,100,8,False,0.5412371134020618,0.5193107863010775,0.5421686746987951,0.8737864077669902,0.6691449814126393,0.5309278350515464,0.8556701030927835,90.0,15.0,76.0,13.0
1,RTSI,46,mean,,,,,6,100,8,False,0.5323380019441135,0.5026025035076854,,,,,,,,,
1,RTSI,47,0,999.0,251.0,2019-03-04,2020-03-02,6,100,16,False,0.5617529880478087,0.5444501873627083,0.6,0.676056338028169,0.6357615894039734,0.5657370517928287,0.6374501992031872,96.0,45.0,64.0,46.0
1,RTSI,47,1,1503.0,251.0,2021-03-05,2022-03-24,6,100,16,False,0.5537848605577689,0.5078530633437175,0.5784313725490197,0.8194444444444444,0.67816091954023,0.5737051792828686,0.8127490039840638,118.0,21.0,86.0,26.0
1,RTSI,47,2,2007.0,194.0,2023-03-28,2023-12-27,6,100,16,False,0.4845360824742268,0.4639923183612504,0.5093167701863354,0.7961165048543689,0.6212121212121212,0.5309278350515464,0.8298969072164949,82.0,12.0,79.0,21.0
1,RTSI,47,mean,,,,,6,100,16,False,0.5333579770266015,0.505431856355892,,,,,,,,,
1,RTSI,48,0,999.0,251.0,2019-03-04,2020-03-02,2,20,16,True,0.5657370517928287,0.5,0.5657370517928287,1.0,0.7226463104325701,0.5657370517928287,1.0,142.0,0.0,109.0,0.0
1,RTSI,48,1,1503.0,251.0,2021-03-05,2022-03-24,2,20,16,True,0.5737051792828686,0.5,0.5737051792828686,1.0,0.729113924050633,0.5737051792828686,1.0,144.0,0.0,107.0,0.0
1,RTSI,48,2,2007.0,194.0,2023-03-28,2023-12-27,2,20,16,True,0.5309278350515464,0.5,0.5309278350515464,1.0,0.6936026936026937,0.5309278350515464,1.0,103.0,0.0,91.0,0.0
1,RTSI,48,mean,,,,,2,20,16,True,0.5567900220424146,0.5,,,,,,,,,
1,RTSI,49,0,999.0,251.0,2019-03-04,2020-03-02,2,50,16,True,0.5657370517928287,0.5,0.5657370517928287,1.0,0.7226463104325701,0.5657370517928287,1.0,142.0,0.0,109.0,0.0
1,RTSI,49,1,1503.0,251.0,2021-03-05,2022-03-24,2,50,16,True,0.5737051792828686,0.5,0.5737051792828686,1.0,0.729113924050633,0.5737051792828686,1.0,144.0,0.0,107.0,0.0
1,RTSI,49,2,2007.0,194.0,2023-03-28,2023-12-27,2,50,16,True,0.5309278350515464,0.5,0.5309278350515464,1.0,0.6936026936026937,0.5309278350515464,1.0,103.0,0.0,91.0,0.0
1,RTSI,49,mean,,,,,2,50,16,True,0.5567900220424146,0.5,,,,,,,,,
